DT_LEITURA,VL_TEMP_MEDIA
2021-04-13,20.3173636
2021-04-14,18.8402545
2021-04-15,19.4421636
2021-04-16,19.4252545
2021-04-17,20.6255636
2021-04-18,20.0143091
2021-04-19,18.9905455
2021-04-20,18.2481636
2021-04-21,18.2354182
2021-04-22,17.6687455
2021-04-23,17.5926000
2021-04-24,19.3783636
2021-04-25,20.1077273
2021-04-26,21.1784000
2021-04-27,19.8015091
2021-04-28,18.9103273
2021-04-29,17.4426727
2021-04-30,17.3880545
2021-05-01,17.4569273
2021-05-02,18.4207818
2021-05-03,18.0314364
2021-05-04,19.2895455
2021-05-05,20.5101091
2021-05-06,19.9006182
2021-05-07,18.4588000
2021-05-08,16.6566909
2021-05-09,17.2824364
2021-05-10,18.2747455
2021-05-11,18.2369455
2021-05-12,17.7943273
2021-05-13,15.4798182
2021-05-14,16.2301091
2021-05-15,17.1274364
2021-05-16,18.0443818
2021-05-17,17.3625818
2021-05-18,18.0250545
2021-05-19,17.3409818
2021-05-20,17.3992545
2021-05-21,18.2522000
2021-05-22,18.5519455
2021-05-23,18.4880000
2021-05-24,16.9786364
2021-05-25,14.8627455
2021-05-26,15.5416364
2021-05-27,17.6343636
2021-05-28,19.8567455
2021-05-29,24.4748909
2021-05-30,20.1581273
2021-05-31,18.0176000
2021-06-01,17.2179091
2021-06-02,17.6746364
2021-06-03,19.7118727
2021-06-04,19.7289273
2021-06-05,20.0581455
2021-06-06,20.0752727
2021-06-07,19.6274364
2021-06-08,17.6068727
2021-06-09,18.1218000
2021-06-10,18.2099455
2021-06-11,17.6371636
2021-06-12,15.4400182
2021-06-13,14.5993091
2021-06-14,15.1281273
2021-06-15,15.8803455
2021-06-16,16.0456000
2021-06-17,15.0232182
2021-06-18,14.8270364
2021-06-19,15.8976000
2021-06-20,17.5616364
2021-06-21,15.2069636
2021-06-22,15.4790909
2021-06-23,15.4067818
2021-06-24,16.0436182
2021-06-25,18.6408727
2021-06-26,18.7617273
2021-06-27,20.6981455
2021-06-28,17.8954727
2021-06-29,14.1780545
2021-06-30,10.0695273
2021-07-01,10.1683636
2021-07-02,14.0501455
2021-07-03,15.7331455
2021-07-04,15.5004182
2021-07-05,15.6325636
2021-07-06,15.5132727
2021-07-07,14.4441091
2021-07-08,15.9140545
2021-07-09,15.2933818
2021-07-10,15.4591636
2021-07-11,16.3121818
2021-07-12,16.3326000
2021-07-13,17.0701818
2021-07-14,17.6671636
2021-07-15,18.5900545
2021-07-16,18.4228909
2021-07-17,16.9452000
2021-07-18,18.5245455
2021-07-19,12.6921636
2021-07-20,11.6797455
2021-07-21,12.7666545
2021-07-22,13.6136909
2021-07-23,14.8350727
2021-07-24,15.9214909
2021-07-25,17.2245455
2021-07-26,18.0232727
2021-07-27,19.6664364
2021-07-28,15.7679818
2021-07-29,9.1504182
2021-07-30,7.0982545
2021-07-31,9.9665818
2021-08-01,12.8310364
2021-08-02,13.8051091
2021-08-03,14.1258364
2021-08-04,13.8256727
2021-08-05,14.1892000
2021-08-06,16.4193455
2021-08-07,16.8407091
2021-08-08,17.2504909
2021-08-09,18.4133818
2021-08-10,19.9058545
2021-08-11,17.4178727
2021-08-12,14.1399818
2021-08-13,13.9450182
2021-08-14,15.0191273
2021-08-15,17.4657636
2021-08-16,17.0757273
2021-08-17,18.2982364
2021-08-18,21.9440182
2021-08-19,22.4296182
2021-08-20,21.8233636
2021-08-21,21.2690364
2021-08-22,21.4066545
2021-08-23,21.4310000
2021-08-24,22.7464727
2021-08-25,23.2923455
2021-08-26,24.9682000
2021-08-27,17.5553273
2021-08-28,15.4003273
2021-08-29,16.2795636
2021-08-30,16.9722909
2021-08-31,17.3517273
2021-09-01,17.9245455
2021-09-02,18.4622182
2021-09-03,20.6568545
2021-09-04,21.6005091
2021-09-05,19.5662727
2021-09-06,20.4999455
2021-09-07,19.8857091
2021-09-08,21.4858545
2021-09-09,24.7604182
2021-09-10,20.6119455
2021-09-11,20.7946182
2021-09-12,21.5734909
2021-09-13,22.2264182
2021-09-14,26.9900182
2021-09-15,21.2700182
2021-09-16,17.5146000
2021-09-17,17.8703273
2021-09-18,20.5378364
2021-09-19,21.3887091
2021-09-20,22.5092727
2021-09-21,26.0528364
2021-09-22,15.0587455
2021-09-23,14.6707818
2021-09-24,17.0263273
2021-09-25,16.5072909
2021-09-26,19.6161636
2021-09-27,21.4401091
2021-09-28,22.2379455
2021-09-29,21.8319818
2021-09-30,18.5710000
2021-10-01,18.9283455
2021-10-02,19.9769091
2021-10-03,22.1617091
2021-10-04,19.6344182
2021-10-05,17.1006000
2021-10-06,20.0504545
2021-10-07,18.9315818
2021-10-08,16.9081636
2021-10-09,16.3967091
2021-10-10,16.0436182
2021-10-11,17.1679818
2021-10-12,18.3366909
2021-10-13,19.6219636
2021-10-14,21.1285273
2021-10-15,22.3035636
2021-10-16,21.3439636
2021-10-17,17.4696727
2021-10-18,16.1417818
2021-10-19,15.7624000
2021-10-20,13.5370727
2021-10-21,15.3337273
2021-10-22,17.6213273
2021-10-23,19.4054364
2021-10-24,22.1756545
2021-10-25,16.1593273
2021-10-26,19.0047091
2021-10-27,19.2774727
2021-10-28,20.5343818
2021-10-29,18.9898909
2021-10-30,19.6128364
2021-10-31,18.4148182
2021-11-01,18.7623818
2021-11-02,19.1278545
2021-11-03,19.6694000
2021-11-04,20.2315273
2021-11-05,20.2028364
2021-11-06,19.9550727
2021-11-07,19.3510000
2021-11-08,19.0211273
2021-11-09,18.6870727
2021-11-10,19.4414364
2021-11-11,17.2523455
2021-11-12,16.1519636
2021-11-13,15.6085818
2021-11-14,17.3733818
2021-11-15,18.6507091
2021-11-16,20.8296545
2021-11-17,22.6395636
2021-11-18,22.6528909
2021-11-19,20.1416545
2021-11-20,18.0966000
2021-11-21,16.2746000
2021-11-22,18.4739636
2021-11-23,21.6720727
2021-11-24,21.5992545
2021-11-25,21.3236545
2021-11-26,22.0280182
2021-11-27,22.7101818
2021-11-28,21.8214182
2021-11-29,24.5031818
2021-11-30,24.9267455
2021-12-01,21.9410545
2021-12-02,20.8216000
2021-12-03,19.3539455
2021-12-04,19.7702000
2021-12-05,21.1965091
2021-12-06,20.6794182
2021-12-07,18.2101455
2021-12-08,16.6637455
2021-12-09,17.4069818
2021-12-10,18.4865091
2021-12-11,21.0799818
2021-12-12,24.4331818
2021-12-13,23.6730364
2021-12-14,22.8005091
2021-12-15,23.0473455
2021-12-16,23.0643818
2021-12-17,23.0587818
2021-12-18,21.0694364
2021-12-19,18.8790909
2021-12-20,19.1388545
2021-12-21,21.8671273
2021-12-22,23.7993091
2021-12-23,20.0467455
2021-12-24,18.2525636
2021-12-25,19.1292182
2021-12-26,21.3702182
2021-12-27,22.8695455
2021-12-28,21.2110545
2021-12-29,21.3466909
2021-12-30,21.0895455
2021-12-31,20.3549091
2022-01-01,20.9995091
2022-01-02,22.6264000
2022-01-03,23.4617455
2022-01-04,23.2065091
2022-01-05,22.8058364
2022-01-06,22.6225091
2022-01-07,19.8067091
2022-01-08,19.0388545
2022-01-09,17.9599455
2022-01-10,18.5243455
2022-01-11,20.5530909
2022-01-12,21.3332545
2022-01-13,22.4870364
2022-01-14,22.8261818
2022-01-15,23.8237091
2022-01-16,24.2347818
2022-01-17,22.6962182
2022-01-18,25.8413818
2022-01-19,24.3241818
2022-01-20,23.8985636
2022-01-21,22.9260364
2022-01-22,23.5437091
2022-01-23,24.5615273
2022-01-24,24.9894364
2022-01-25,24.7216909
2022-01-26,24.8425636
2022-01-27,24.6433455
2022-01-28,22.3685273
2022-01-29,20.4606364
2022-01-30,19.8736182
2022-01-31,20.7180364
2022-02-01,21.8170364
2022-02-02,21.6850545
2022-02-03,21.8608000
2022-02-04,22.8570909
2022-02-05,24.6373455
2022-02-06,23.8313818
2022-02-07,21.5143091
2022-02-08,20.6122727
2022-02-09,20.1562364
2022-02-10,20.0859273
2022-02-11,20.7425818
2022-02-12,21.0564000
2022-02-13,22.2003273
2022-02-14,23.4209091
2022-02-15,23.5237273
2022-02-16,21.7848545
2022-02-17,21.9196182
2022-02-18,20.5401273
2022-02-19,20.6056727
2022-02-20,23.0165818
2022-02-21,23.3823818
2022-02-22,24.3960364
2022-02-23,24.1081636
2022-02-24,23.1524727
2022-02-25,23.9573455
2022-02-26,23.0696182
2022-02-27,23.1248000
2022-02-28,24.4843636
2022-03-01,26.5668000
2022-03-02,22.9970909
2022-03-03,25.4028182
2022-03-04,24.4433636
2022-03-05,23.6922909
2022-03-06,24.2294182
2022-03-07,24.1457273
2022-03-08,24.8743636
2022-03-09,24.2342182
2022-03-10,24.4214182
2022-03-11,22.6756545
2022-03-12,23.5137455
2022-03-13,22.3062545
2022-03-14,21.9018909
2022-03-15,22.3572727
2022-03-16,23.1248364
2022-03-17,23.3986909
2022-03-18,25.6831091
2022-03-19,25.7335818
2022-03-20,20.3425091
2022-03-21,18.4984182
2022-03-22,19.1386727
2022-03-23,20.9485636
2022-03-24,23.2453455
2022-03-25,25.6209273
2022-03-26,24.8678727
2022-03-27,23.6280727
2022-03-28,21.9401091
2022-03-29,22.1103455
2022-03-30,23.4277818
2022-03-31,22.8579273
2022-04-01,17.4938364
2022-04-02,18.2529273
2022-04-03,20.4713091
2022-04-04,23.1009273
2022-04-05,22.7296727
2022-04-06,20.7946182
2022-04-07,20.1620364
2022-04-08,21.6310364
2022-04-09,22.1594182
2022-04-10,21.8820545
2022-04-11,21.2026909
2022-04-12,22.7228000
2022-04-13,22.9452000
2022-04-14,21.5749818
2022-04-15,17.1225455
2022-04-16,15.6561636
2022-04-17,16.4496909
2022-04-18,16.4121273
2022-04-19,18.4567091
2022-04-20,18.3369091
2022-04-21,19.1327818
2022-04-22,19.5387636
2022-04-23,22.5370182
2022-04-24,21.1967818
2022-04-25,21.2960727
2022-04-26,21.9599273
2022-04-27,22.6561455
2022-04-28,24.1299273
2022-04-29,22.1942182
2022-04-30,19.0845273
2022-05-01,21.2522727
2022-05-02,22.7429091
2022-05-03,22.5103636
2022-05-04,20.4332000
2022-05-05,15.3554909
2022-05-06,16.7490727
2022-05-07,15.4195818
2022-05-08,16.5527455
2022-05-09,17.5740364
2022-05-10,17.4537273
2022-05-11,18.7111636
2022-05-12,18.3596909
2022-05-13,17.7542364
2022-05-14,18.5490909
2022-05-15,18.8144727
2022-05-16,19.2720727
2022-05-17,15.6499273
2022-05-18,10.2611273
2022-05-19,10.0785273
2022-05-20,10.8845455
2022-05-21,12.9813455
2022-05-22,14.1890182
2022-05-23,15.5961091
2022-05-24,17.0260909
2022-05-25,17.6446182
2022-05-26,17.6610545
2022-05-27,18.5599273
2022-05-28,18.0437091
2022-05-29,19.1571273
2022-05-30,20.5505455
2022-05-31,16.8085273
2022-06-01,17.0660545
2022-06-02,18.7072364
2022-06-03,16.3813091
2022-06-04,15.5976000
2022-06-05,16.2831818
2022-06-06,16.7291091
2022-06-07,19.5263455
2022-06-08,16.8941818
2022-06-09,16.6672909
2022-06-10,18.1360727
2022-06-11,15.6692000
2022-06-12,13.4414545
2022-06-13,11.4844182
2022-06-14,12.5567273
2022-06-15,13.6404909
2022-06-16,15.4045455
2022-06-17,16.6836727
2022-06-18,19.5904909
2022-06-19,13.9897091
2022-06-20,15.6127273
2022-06-21,17.4051091
2022-06-22,19.5859455
2022-06-23,19.9524545
2022-06-24,18.6282909
2022-06-25,17.0028000
2022-06-26,15.6976182
2022-06-27,14.6172545
2022-06-28,15.5205091
2022-06-29,18.2571455
2022-06-30,17.6618364
2022-07-01,15.9197636
2022-07-02,18.2931818
2022-07-03,19.9288909
2022-07-04,19.4061091
2022-07-05,18.6341273
2022-07-06,18.0636909
2022-07-07,19.5399273
2022-07-08,18.9161091
2022-07-09,17.2937636
2022-07-10,17.5322000
2022-07-11,18.9399818
2022-07-12,21.3502909
2022-07-13,15.9455091
2022-07-14,18.1630182
2022-07-15,20.5096909
2022-07-16,21.2381818
2022-07-17,22.0778545
2022-07-18,17.5693636
2022-07-19,18.9871455
2022-07-20,17.8640000
2022-07-21,18.4756909
2022-07-22,19.0193636
2022-07-23,19.0247818
2022-07-24,18.9022364
2022-07-25,18.7987636
2022-07-26,17.6437091
2022-07-27,18.1160182
2022-07-28,19.3181455
2022-07-29,18.3173455
2022-07-30,13.1795636
2022-07-31,14.0941455
2022-08-01,15.7844909
2022-08-02,18.4396364
2022-08-03,17.4083091
2022-08-04,19.2304727
2022-08-05,21.1973818
2022-08-06,14.8166545
2022-08-07,16.2661818
2022-08-08,17.3758727
2022-08-09,16.6901818
2022-08-10,15.8210909
2022-08-11,12.5691455
2022-08-12,14.3716909
2022-08-13,15.9454182
2022-08-14,17.8113455
2022-08-15,20.4263818
2022-08-16,21.7275818
2022-08-17,18.5828727
2022-08-18,21.6454364
2022-08-19,13.9957455
2022-08-20,10.4762727
2022-08-21,13.3354545
2022-08-22,14.4716182
2022-08-23,15.4977273
2022-08-24,17.0819818
2022-08-25,18.4165455
2022-08-26,19.4400364
2022-08-27,20.9552000
2022-08-28,20.3342000
2022-08-29,12.8670364
2022-08-30,11.7545636
2022-08-31,13.7659091
2022-09-01,15.5091091
2022-09-02,19.0473818
2022-09-03,17.5718364
2022-09-04,12.1136727
2022-09-05,13.7966364
2022-09-06,15.4965091
2022-09-07,15.5356182
2022-09-08,19.1086909
2022-09-09,24.0368545
2022-09-10,23.0147455
2022-09-11,13.6327455
2022-09-12,14.0482909
2022-09-13,18.0953455
2022-09-14,17.8695273
2022-09-15,14.5725636
2022-09-16,14.0462182
2022-09-17,13.5118000
2022-09-18,14.0535091
2022-09-19,16.4754909
2022-09-20,18.3809636
2022-09-21,17.9405273
2022-09-22,18.4252545
2022-09-23,18.4829636
2022-09-24,13.5782182
2022-09-25,15.3812727
2022-09-26,15.4868182
2022-09-27,17.8481818
2022-09-28,15.6682000
2022-09-29,13.5884909
2022-09-30,14.7694727
2022-10-01,17.3491818
2022-10-02,17.6420364
2022-10-03,16.9890727
2022-10-04,17.0176545
2022-10-05,18.2010909
2022-10-06,21.4086000
2022-10-07,21.6972000
2022-10-08,20.2511455
2022-10-09,20.5972909
2022-10-10,17.9723091
2022-10-11,20.5187818
2022-10-12,20.7118545
2022-10-13,21.9834727
2022-10-14,19.3719273
2022-10-15,18.6371818
2022-10-16,19.9443091
2022-10-17,19.8243273
2022-10-18,17.9479818
2022-10-19,19.4620909
2022-10-20,21.5336545
2022-10-21,21.6497636
2022-10-22,21.6526909
2022-10-23,19.4140727
2022-10-24,18.7138545
2022-10-25,19.1102182
2022-10-26,19.7245091
2022-10-27,23.4476909
2022-10-28,23.8556182
2022-10-29,24.3224727
2022-10-30,22.5802909
2022-10-31,22.7109455
2022-11-01,17.1730909
2022-11-02,13.5257636
2022-11-03,13.2168727
2022-11-04,14.1260727
2022-11-05,15.2391636
2022-11-06,15.3883636
2022-11-07,15.5420545
2022-11-08,16.2370909
2022-11-09,18.5366727
2022-11-10,18.8578909
2022-11-11,20.3281455
2022-11-12,20.3686545
2022-11-13,21.5844182
2022-11-14,22.9195636
2022-11-15,23.5858727
2022-11-16,19.9247091
2022-11-17,19.1024909
2022-11-18,18.7174545
2022-11-19,18.7068000
2022-11-20,20.4583636
2022-11-21,21.3665091
2022-11-22,22.1902727
2022-11-23,22.0678000
2022-11-24,20.0125818
2022-11-25,17.9006727
2022-11-26,18.5160364
2022-11-27,19.8845818
2022-11-28,20.1107818
2022-11-29,20.0435455
2022-11-30,20.4018545
2022-12-01,22.1004182
2022-12-02,23.9443091
2022-12-03,23.0975091
2022-12-04,22.3399273
2022-12-05,21.9412545
2022-12-06,21.5326727
2022-12-07,21.6894182
2022-12-08,22.2137273
2022-12-09,24.2850545
2022-12-10,23.9545091
2022-12-11,25.2210182
2022-12-12,24.4693091
2022-12-13,20.2435818
2022-12-14,18.4105091
2022-12-15,19.6346364
2022-12-16,21.2093091
2022-12-17,19.8704364
2022-12-18,20.3446000
2022-12-19,19.4741818
2022-12-20,18.6815273
2022-12-21,18.1500182
2022-12-22,17.5903636
2022-12-23,18.2827636
2022-12-24,20.2669455
2022-12-25,21.6255091
2022-12-26,21.9996364
2022-12-27,22.3258000
2022-12-28,21.8814909
2022-12-29,22.0788545
2022-12-30,20.8838000
2022-12-31,21.5080727
2023-01-01,22.1680545
2023-01-02,23.3064909
2023-01-03,23.2750000
2023-01-04,21.1680545
2023-01-05,17.2461818
2023-01-06,16.9054545
2023-01-07,17.1882364
2023-01-08,18.8503636
2023-01-09,18.9806182
2023-01-10,20.5257455
2023-01-11,21.6769636
2023-01-12,22.3728182
2023-01-13,23.5132545
2023-01-14,23.4003273
2023-01-15,24.8373818
2023-01-16,24.3184727
2023-01-17,24.4171091
2023-01-18,23.2486727
2023-01-19,22.7874545
2023-01-20,21.2968909
2023-01-21,22.3370909
2023-01-22,24.1953273
2023-01-23,23.3512909
2023-01-24,23.1239636
2023-01-25,23.0680364
2023-01-26,23.0391818
2023-01-27,21.9936000
2023-01-28,23.0151455
2023-01-29,23.3500364
2023-01-30,23.3040545
2023-01-31,23.6878545
2023-02-01,23.2796909
2023-02-02,24.5194182
2023-02-03,23.5614000
2023-02-04,23.1142545
2023-02-05,24.1894727
2023-02-06,22.7086364
2023-02-07,21.8206545
2023-02-08,22.1181273
2023-02-09,22.5260364
2023-02-10,23.1244727
2023-02-11,21.4461636
2023-02-12,21.9981636
2023-02-13,22.7308545
2023-02-14,24.1064000
2023-02-15,24.1634364
2023-02-16,23.8074000
2023-02-17,23.7428545
2023-02-18,22.1073636
2023-02-19,18.7376000
2023-02-20,21.6916727
2023-02-21,22.4800727
2023-02-22,21.5454909
2023-02-23,21.8965091
2023-02-24,23.1246909
2023-02-25,24.4868909
2023-02-26,24.9976364
2023-02-27,23.4651273
2023-02-28,22.2157455
2023-03-01,21.7337636
2023-03-02,23.5053818
2023-03-03,24.3203455
2023-03-04,23.8936182
2023-03-05,23.5527636
2023-03-06,22.6427091
2023-03-07,22.8981636
2023-03-08,23.8392727
2023-03-09,22.8412727
2023-03-10,22.6116000
2023-03-11,21.1521818
2023-03-12,21.2967273
2023-03-13,21.7986545
2023-03-14,22.1107455
2023-03-15,22.1448364
2023-03-16,22.3856000
2023-03-17,21.6422364
2023-03-18,21.8475818
2023-03-19,23.0325818
2023-03-20,23.8896545
2023-03-21,23.3170182
2023-03-22,22.5668000
2023-03-23,22.6065818
2023-03-24,23.5969636
2023-03-25,23.1315636
2023-03-26,24.8311091
2023-03-27,20.9708545
2023-03-28,20.7069091
2023-03-29,22.3002909
2023-03-30,23.8520364
2023-03-31,22.4136000
2023-04-01,22.3806364
2023-04-02,19.0180182
2023-04-03,19.6330364
2023-04-04,21.5972727
2023-04-05,20.5257636
2023-04-06,20.6150000
2023-04-07,19.8888545
2023-04-08,19.8907273
2023-04-09,19.3594727
2023-04-10,19.1506545
2023-04-11,19.5557091
2023-04-12,21.2834909
2023-04-13,22.7598545
2023-04-14,21.4552727
2023-04-15,20.3521091
2023-04-16,20.8408545
2023-04-17,22.1465636
2023-04-18,21.3271636
2023-04-19,20.6908364
2023-04-20,17.6063091
2023-04-21,15.7584909
2023-04-22,17.4449818
2023-04-23,19.0940364
2023-04-24,19.0250545
2023-04-25,18.9336000
2023-04-26,19.4731273
2023-04-27,19.8913091
2023-04-28,17.4553818
2023-04-29,17.9784727
2023-04-30,20.3764364
2023-05-01,21.0134545
2023-05-02,20.7598182
2023-05-03,21.2163273
2023-05-04,21.6785273
2023-05-05,21.4386000
2023-05-06,21.4721273
2023-05-07,21.3879091
2023-05-08,21.7712727
2023-05-09,21.2411455
2023-05-10,19.7336000
2023-05-11,18.9421455
2023-05-12,16.5760545
2023-05-13,15.4692909
2023-05-14,16.2417091
2023-05-15,16.0902545
2023-05-16,15.6543636
2023-05-17,15.9715091
2023-05-18,15.8155273
2023-05-19,15.8401455
2023-05-20,16.0532364
2023-05-21,16.3441091
2023-05-22,17.4352364
2023-05-23,18.3340364
2023-05-24,18.1502000
2023-05-25,19.2024364
2023-05-26,19.6494545
2023-05-27,20.4357273
2023-05-28,18.9330000
2023-05-29,16.4139455
2023-05-30,15.8349455
2023-05-31,15.8286545
2023-06-01,16.6116000
2023-06-02,16.7890909
2023-06-03,17.4400545
2023-06-04,17.2619818
2023-06-05,17.0551091
2023-06-06,16.4309455
2023-06-07,16.0171818
2023-06-08,16.9600182
2023-06-09,17.8414545
2023-06-10,18.9256182
2023-06-11,19.8550364
2023-06-12,19.3830909
2023-06-13,16.8153091
2023-06-14,15.3730000
2023-06-15,16.1888182
2023-06-16,14.9483636
2023-06-17,12.6104364
2023-06-18,14.0363091
2023-06-19,14.3145818
2023-06-20,15.8392000
2023-06-21,16.1432364
2023-06-22,17.1077818
2023-06-23,17.9140727
2023-06-24,18.2700364
2023-06-25,18.8536182
2023-06-26,19.0172364
2023-06-27,18.8661273
2023-06-28,18.7091636
2023-06-29,17.9182727
2023-06-30,17.0269455
2023-07-01,17.1620182
2023-07-02,16.0615091
2023-07-03,14.9108727
2023-07-04,14.2934727
2023-07-05,15.0307091
2023-07-06,16.8586000
2023-07-07,17.3639091
2023-07-08,18.1954909
2023-07-09,19.1622545
2023-07-10,17.5722727
2023-07-11,20.0672000
2023-07-12,21.0093273
2023-07-13,22.0460182
2023-07-14,14.5019818
2023-07-15,13.5102182
2023-07-16,15.3693273
2023-07-17,17.5303273
2023-07-18,15.8861818
2023-07-19,15.0653455
2023-07-20,16.2521091
2023-07-21,17.7227091
2023-07-22,16.8835455
2023-07-23,18.1256545
2023-07-24,19.2849273
2023-07-25,19.5721273
2023-07-26,19.6146182
2023-07-27,19.4734909
2023-07-28,19.5360364
2023-07-29,16.2391455
2023-07-30,14.5006545
2023-07-31,17.1990545
2023-08-01,17.1388545
2023-08-02,19.2695273
2023-08-03,20.1132545
2023-08-04,17.5525455
2023-08-05,17.9268909
2023-08-06,19.0450727
2023-08-07,22.1557091
2023-08-08,18.5722000
2023-08-09,18.0706727
2023-08-10,18.7125455
2023-08-11,21.5859091
2023-08-12,19.5529091
2023-08-13,17.0330727
2023-08-14,14.5738545
2023-08-15,17.8629273
2023-08-16,20.0285273
2023-08-17,20.8309636
2023-08-18,21.9481818
2023-08-19,22.4268182
2023-08-20,18.7790727
2023-08-21,21.3865455
2023-08-22,20.7021273
2023-08-23,24.9772182
2023-08-24,25.9645455
2023-08-25,20.3013455
2023-08-26,14.3799273
2023-08-27,11.7460364
2023-08-28,12.2918727
2023-08-29,15.4702364
2023-08-30,17.5271455
2023-08-31,17.0664000
2023-09-01,17.5740545
2023-09-02,20.3407455
2023-09-03,22.3806364
2023-09-04,25.6531818
2023-09-05,25.2629636
2023-09-06,16.9070000
2023-09-07,17.7515818
2023-09-08,20.4508182
2023-09-09,21.6436000
2023-09-10,19.8860364
2023-09-11,21.3916000
2023-09-12,23.3614545
2023-09-13,24.3699091
2023-09-14,23.5801273
2023-09-15,15.3895273
2023-09-16,18.4674727
2023-09-17,22.6376727
2023-09-18,24.9722545
2023-09-19,24.4225091
2023-09-20,22.6675818
2023-09-21,21.1860182
2023-09-22,23.3116000
2023-09-23,24.3026000
2023-09-24,26.9662909
2023-09-25,23.4027818
2023-09-26,24.0144727
2023-09-27,27.5026000
2023-09-28,17.0618000
2023-09-29,16.5939818
2023-09-30,19.6185455
2023-10-01,19.8063818
2023-10-02,17.7957636
2023-10-03,18.8604182
2023-10-04,21.3588182
2023-10-05,22.2396727
2023-10-06,22.4420000
2023-10-07,26.8559273
2023-10-08,20.8960364
2023-10-09,21.0347091
2023-10-10,18.7644000
2023-10-11,22.1586182
2023-10-12,23.1495091
2023-10-13,18.1019455
2023-10-14,15.2769818
2023-10-15,18.1251818
2023-10-16,21.5949273
2023-10-17,22.3042000
2023-10-18,19.7111273
2023-10-19,17.2872364
2023-10-20,17.2379091
2023-10-21,17.8766182
2023-10-22,19.6145818
2023-10-23,21.5187636
2023-10-24,24.3652727
2023-10-25,22.9479818
2023-10-26,19.5545818
2023-10-27,20.3593273
2023-10-28,21.7298364
2023-10-29,24.7663455
2023-10-30,23.9888545
2023-10-31,25.0588364
2023-11-01,20.3930182
2023-11-02,18.3072545
2023-11-03,22.2406727
2023-11-04,22.4359636
2023-11-05,18.4313818
2023-11-06,17.1178909
2023-11-07,18.0836909
2023-11-08,20.6708545
2023-11-09,25.5830909
2023-11-10,24.4300727
2023-11-11,24.5423636
2023-11-12,28.2295455
2023-11-13,29.5383636
2023-11-14,27.2978000
2023-11-15,25.4725818
2023-11-16,24.0294727
2023-11-17,27.7873636
2023-11-18,27.3668909
2023-11-19,25.5833455
2023-11-20,20.4517636
2023-11-21,22.9858909
2023-11-22,25.3710545
2023-11-23,25.0546909
2023-11-24,20.2518545
2023-11-25,16.8102545
2023-11-26,17.4059273
2023-11-27,20.7571091
2023-11-28,23.0184727
2023-11-29,22.2042727
2023-11-30,23.5446364
2023-12-01,24.0562909
2023-12-02,24.1847455
2023-12-03,26.0923818
2023-12-04,25.5014364
2023-12-05,22.8849273
2023-12-06,24.8084909
2023-12-07,26.9672364
2023-12-08,25.3592182
2023-12-09,19.7938909
2023-12-10,20.1458909
2023-12-11,21.1583091
2023-12-12,20.4789091
2023-12-13,21.0050909
2023-12-14,24.1807091
2023-12-15,24.8771818
2023-12-16,25.4863091
2023-12-17,25.2615091
2023-12-18,24.9796182
2023-12-19,23.3171273
2023-12-20,22.3553636
2023-12-21,22.9748000
2023-12-22,24.1186727
2023-12-23,24.2564182
2023-12-24,23.4306727
2023-12-25,25.8324000
2023-12-26,25.2707091
2023-12-27,20.6150727
2023-12-28,21.8700000
2023-12-29,25.4390909
2023-12-30,23.5320364
2023-12-31,20.2940000
2024-01-01,20.4769636
2024-01-02,22.0893091
2024-01-03,23.2632909
2024-01-04,21.3633636
2024-01-05,21.5222182
2024-01-06,22.0109455
2024-01-07,23.5951818
2024-01-08,25.8285273
2024-01-09,24.7764545
2024-01-10,25.6665818
2024-01-11,24.7549273
2024-01-12,24.6239818
2024-01-13,21.3935455
2024-01-14,21.9587455
2024-01-15,24.7703455
2024-01-16,27.3095818
2024-01-17,28.0605818
2024-01-18,25.8392182
2024-01-19,24.8122182
2024-01-20,23.7152909
2024-01-21,22.3209636
2024-01-22,20.8957273
2024-01-23,18.8300909
2024-01-24,18.6968545
2024-01-25,18.1719455
2024-01-26,17.9815455
2024-01-27,20.1313273
2024-01-28,20.7019273
2024-01-29,22.0497091
2024-01-30,24.3536000
2024-01-31,23.9950909
2024-02-01,21.1005455
2024-02-02,21.1114545
2024-02-03,21.6108000
2024-02-04,23.1756000
2024-02-05,22.6152000
2024-02-06,23.6242000
2024-02-07,23.8382000
2024-02-08,23.9533636
2024-02-09,24.5410727
2024-02-10,24.9062182
2024-02-11,24.9510909
2024-02-12,26.2167818
2024-02-13,27.3061455
2024-02-14,22.6838000
2024-02-15,20.6235273
2024-02-16,20.4896000
2024-02-17,21.5416000
2024-02-18,22.1714364
2024-02-19,21.7346000
2024-02-20,22.3920909
2024-02-21,21.3792000
2024-02-22,23.1588182
2024-02-23,24.8795273
2024-02-24,24.2823818
2024-02-25,23.6566909
2024-02-26,23.8013091
2024-02-27,25.6018364
2024-02-28,26.5877636
2024-02-29,25.0927455
2024-03-01,24.4740000
2024-03-02,22.5850182
2024-03-03,23.4146364
2024-03-04,24.2873636
2024-03-05,24.6283818
2024-03-06,22.5972000
2024-03-07,22.7331091
2024-03-08,23.9612182
2024-03-09,24.4705273
2024-03-10,24.4552909
2024-03-11,22.8029091
2024-03-12,21.2816000
2024-03-13,23.4363455
2024-03-14,24.6572545
2024-03-15,27.2839455
2024-03-16,27.9854000
2024-03-17,28.2320545
2024-03-18,25.2887091
2024-03-19,25.0695818
2024-03-20,25.5739636
2024-03-21,26.8103091
2024-03-22,21.8738909
